5863	The manuscript by Janus and co-workers details the measurement of photocatalytic activity of building materials, in particular gypsum. The results are interesting, have some novelty, and fits well the scope of Catalysts. However, there are some technical and contextualization issues that should be addressed  prior to further consideration by the journal.	{"289, 295, MODAL","4, 14, LOCATION","221, 228, TRIGGER","289, 295, MODAL","299, 308, ACTION","246, 283, CONTENT","4, 14, LOCATION","298, 308, ACTION","221, 228, TRIGGER"}
5864	1. The figure and table caption are too short. They should be more informative so that the figures and tables stand on their own. Provide more information in the captions.	{"7, 14, LOCATION","18, 31, LOCATION","52, 58, MODAL","130, 138, ACTION","91, 98, LOCATION","138, 154, CONTENT","162, 170, LOCATION","62, 78, ACTION","52, 59, MODAL","79, 128, CONTENT","32, 45, ACTION"}
5865	2. Demonstration of reproducibility is crucial. Were ay of the experiments repeated? There are no standard deviations / error bars reported in the manuscript. Where possible these should be added but at least the authors should elaborate on the accuracy of the methods, reproducibility of the measurements etc.	{"174, 179, CONTENT","245, 306, CONTENT","228, 238, ACTION","221, 228, MODAL","180, 186, MODAL","189, 195, ACTION","147, 157, LOCATION","159, 164, TRIGGER","190, 196, ACTION","180, 187, MODAL","147, 157, LOCATION","53, 83, CONTENT","48, 53, TRIGGER","3, 35, CONTENT","36, 46, ACTION","95, 139, ACTION"}
5866	3. The photocatalytic activity of building materials ties in well with the increasingly important sustainability efforts. A general paragraph on sustainability should be added  to the introduction. Briefly mention the different fields of sustainable solutions via catalysis such as biorefinery (Green Chem., 2019, 21, 1668-1679), organocatalysis (ACS Catal. 2018, 8, 7430-7438), waste valorization (Green Chem., 2019, 21, 4217-4230), hydrogen evolution (ACS Sustainable Chem. Eng., 2019, 7, 1529-1537), water purification (Colloids Surf., A, 2018, 558, 228-241).	{"169, 175, ACTION","218, 561, CONTENT","170, 177, ACTION","160, 166, MODAL","160, 167, MODAL","132, 141, LOCATION","184, 196, LOCATION","206, 214, ACTION","124, 159, CONTENT"}
5867	4. The feasibility pf large scale application of the developed methodology should be mentioned  in the manuscript. What are the pros and cons of the method?	{"120, 155, CONTENT","115, 120, TRIGGER","3, 75, CONTENT","103, 113, LOCATION","85, 96, ACTION","75, 82, MODAL","115, 119, TRIGGER","75, 81, MODAL","84, 94, ACTION","103, 113, LOCATION"}
5868	5. The future steps in the research area should be briefly mentioned .	{"41, 48, MODAL","51, 59, CONTENT","41, 47, MODAL","59, 69, ACTION","50, 68, ACTION","3, 40, CONTENT"}
5869	7. Could the presented methodology be employed in other, related fields? The potential impact and general use of the methodology should be discussed  in the manuscript, either at the end of the results section or the conclusion section.	{"217, 235, LOCATION","129, 136, MODAL","139, 150, ACTION","157, 167, LOCATION","179, 209, LOCATION","73, 128, CONTENT","3, 8, MODAL","169, 175, TRIGGER","157, 167, LOCATION","138, 148, ACTION","3, 8, MODAL","38, 71, CONTENT","13, 34, LOCATION"}
5870	The manuscript entitled „Development of Vitamin-D Toxicity from Overcorrecting Vitamin-D Deficiency: Case Review” presents very important and current issue, but it requires the really major corrections.	{"164, 172, ACTION","4, 14, LOCATION","157, 160, TRIGGER","4, 14, LOCATION","177, 201, CONTENT","24, 113, LOCATION"}
5871	The manuscript requires more careful formatting, as the study is in general shabbily prepared, including the typesetting (e.g. line 40 – track changes version; Figure 2 – should not be presented  next to the text, but under the text of the paragraph).	{"218, 232, LOCATION","126, 135, LOCATION","160, 168, LOCATION","4, 14, LOCATION","4, 15, LOCATION","196, 212, LOCATION","15, 24, ACTION","76, 93, ACTION","52, 61, LOCATION","240, 249, LOCATION","214, 217, TRIGGER","171, 177, MODAL","106, 120, CONTENT","184, 194, ACTION","24, 47, CONTENT","171, 178, MODAL","178, 194, ACTION"}
5872	Authors should use more scientific vocabulary and language, while they should avoid colloquial phrases (e.g.“sunshine vitamin”,“vitamin pills” – supplementation is a more specific phrase), as well as not scientific language “vitamin D [has] been related with the well-being of our bones”).	{"189, 199, TRIGGER","200, 223, CONTENT","224, 287, LOCATION","127, 142, LOCATION","108, 126, LOCATION","60, 65, TRIGGER","8, 15, MODAL","15, 19, ACTION","19, 58, CONTENT","71, 78, MODAL","78, 84, ACTION","84, 102, CONTENT","8, 18, ACTION","108, 126, LOCATION"}
5873	Authors should use the consistent vocabulary (e.g. 25(OH)D/ 25(OH)D3; vitamin D/ vitamin-D)	{"8, 15, MODAL","22, 91, CONTENT","15, 19, ACTION","8, 18, ACTION"}
5874	For many references, there is a lack of specific number of reference indicated in the text (e.g. line 122 – 2 references, line 136), while the References section is not formatted according to the Guidelines for Authors.	{"96, 105, LOCATION","121, 130, LOCATION","179, 218, CONTENT","165, 178, ACTION","40, 90, CONTENT","21, 36, ACTION","9, 19, LOCATION","86, 90, LOCATION","143, 161, LOCATION","108, 120, LOCATION"}
5875	Authors misuse personal pronouns, e.g.“we reviewed”,“our bones”.	{"52, 63, LOCATION","38, 51, LOCATION","38, 51, LOCATION","8, 15, ACTION","15, 32, CONTENT"}
5876	The presented abstract is not the abstract from the presented manuscript, but it is rather the justification for such study. Authors should not present their motivation in the Abstract, but they should present the methodology of the conducted literature searching  and the main conclusions.	{"176, 184, LOCATION","195, 202, MODAL","74, 77, TRIGGER","84, 90, TRIGGER","91, 123, CONTENT","201, 263, ACTION","14, 22, LOCATION","152, 168, CONTENT","62, 72, LOCATION","210, 289, CONTENT","202, 210, ACTION","133, 139, MODAL","23, 29, ACTION","14, 22, LOCATION","34, 42, LOCATION","133, 140, MODAL","144, 152, ACTION"}
5877	Lines 20-28 – The paragraphs should be removed , as they present basic and obvious information, that are well known for the readers of Nutrients and sometimes even trivial “vitamin D [has] been related with the well-being of our bones”)	{"57, 94, CONTENT","29, 35, MODAL","0, 11, LOCATION","29, 36, MODAL","39, 47, ACTION","0, 11, LOCATION","38, 46, ACTION","172, 235, LOCATION","52, 56, LOCATION","18, 28, LOCATION"}
5878	Lines 24-40 – should be significantly shortened , as the paragraph also presents the basic information, that are not related directly to the aim of the study. Instead of this information, Authors should rather present the recommendations of intake, including supplementation recommendations (in USA and other countries), as well as information about dietary intake	{"38, 48, ACTION","332, 364, CONTENT","321, 331, TRIGGER","218, 319, CONTENT","159, 169, TRIGGER","57, 66, LOCATION","50, 52, TRIGGER","14, 20, MODAL","0, 11, LOCATION","23, 47, ACTION","0, 11, LOCATION","210, 218, ACTION","196, 203, MODAL","14, 21, MODAL"}
5879	Figure 1 – should be removed , as it does not present any new information. Authors should remember, that they are preparing the manuscript for the scientific publication, not an academic textbook	{"11, 17, MODAL","0, 8, LOCATION","20, 28, ACTION","105, 195, CONTENT","90, 98, ACTION","83, 90, MODAL","21, 29, ACTION","11, 18, MODAL","0, 8, LOCATION"}
5880	Lines 46-48 – results of the own study Authors should be presented  in the Results section, while they should not be presented  as the Introduction	{"0, 11, LOCATION","14, 38, CONTENT","75, 90, LOCATION","103, 110, MODAL","135, 147, LOCATION","110, 126, ACTION","0, 11, LOCATION","47, 54, MODAL","57, 68, ACTION","47, 53, MODAL","56, 66, ACTION"}
5881	Figure 2 – results of the own study Authors should be presented  in the Results section, while they should not be presented  as the Introduction	{"44, 50, MODAL","0, 8, LOCATION","54, 65, ACTION","44, 51, MODAL","0, 8, LOCATION","132, 144, LOCATION","100, 107, MODAL","72, 87, LOCATION","11, 35, CONTENT","107, 123, ACTION","53, 63, ACTION"}
5882	Lines 48-51 – the references are needed	{"0, 11, LOCATION","0, 11, LOCATION","33, 39, ACTION","18, 29, CONTENT"}
5883	Lines 51-56 – the references are needed	{"18, 29, CONTENT","33, 39, ACTION","0, 11, LOCATION","0, 11, LOCATION"}
5884	Lines 57-60 – the information about the vitamin D naturally occurring in the products should be indicated , while the content in fish products should be indicated as related  to the species	{"108, 113, TRIGGER","0, 11, LOCATION","95, 105, ACTION","86, 92, MODAL","0, 11, LOCATION","14, 85, CONTENT","86, 93, MODAL","96, 106, ACTION","143, 150, MODAL","153, 163, ACTION","166, 189, CONTENT","114, 142, CONTENT"}
5885	Lines 60-61 – the references are needed	{"0, 11, LOCATION","18, 29, CONTENT","33, 39, ACTION","0, 11, LOCATION"}
5886	Authors should specify the section – what does it mean“most relevant”? what period of search was settled? when the search was conducted? what key words/ criteria were chosen during searching? how many results were found?	{"37, 41, TRIGGER","196, 219, CONTENT","54, 69, LOCATION","42, 54, CONTENT","8, 22, ACTION","8, 15, MODAL","15, 23, ACTION","27, 35, LOCATION","37, 42, TRIGGER","71, 76, TRIGGER","106, 111, TRIGGER","137, 142, TRIGGER","192, 196, TRIGGER","76, 104, CONTENT","111, 135, CONTENT","142, 190, CONTENT","54, 69, LOCATION"}
5887	Results and discussion:	{"0, 22, LOCATION","12, 22, LOCATION"}
5888	Section entitled“Measurement of vitamin D” – the section is not related to the aim of the study, while it is the major part of the“Results and discussion” that was prepared by Authors. Authors should remove the“Measurement of vitamin D” section (lines 66-106), but instead, they should include more relevant information about vitamin D toxicity observed in the detailed studies.	{"45, 56, LOCATION","294, 377, CONTENT","265, 272, TRIGGER","210, 244, LOCATION","130, 154, LOCATION","97, 102, TRIGGER","16, 42, LOCATION","279, 293, ACTION","193, 199, MODAL","261, 264, TRIGGER","193, 200, MODAL","200, 207, ACTION","246, 258, LOCATION","279, 286, MODAL","286, 294, ACTION","75, 95, CONTENT","57, 71, ACTION","16, 42, LOCATION"}
5889	Table 1 – The table presents the most important data in the manuscript and is the most important contribution of Authors, but more details are needed – all the necessary information from the included studies should be presented  – e.g. what symptoms of toxicity were observed, in what form the indicated dose was administered, why the indicated dose was administered, what was the detailed characteristics of patient, were the symptoms of toxicity reversible, etc.	{"208, 215, MODAL","218, 229, ACTION","236, 261, CONTENT","262, 267, TRIGGER","280, 285, TRIGGER","327, 331, TRIGGER","368, 373, TRIGGER","418, 423, TRIGGER","267, 275, CONTENT","285, 325, CONTENT","331, 366, CONTENT","373, 416, CONTENT","423, 458, CONTENT","103, 106, TRIGGER","208, 214, MODAL","217, 227, ACTION","0, 7, LOCATION","10, 19, LOCATION","0, 7, LOCATION","143, 150, ACTION","126, 138, CONTENT","152, 207, CONTENT"}
5890	It is hard to guess why the section entitled“Vitamin D toxicity” presents more references of the studies than is presented in the Table 1 – why the presented studies were not included to summarizing table?	{"187, 204, LOCATION","28, 36, LOCATION","105, 109, TRIGGER","64, 104, CONTENT","140, 144, TRIGGER","144, 165, CONTENT","113, 122, CONTENT","171, 183, ACTION","44, 64, LOCATION","20, 23, TRIGGER","130, 137, LOCATION","44, 64, LOCATION"}
5891	More specific discussion of the presented results should be presented .	{"60, 70, ACTION","50, 57, MODAL","14, 24, LOCATION","31, 41, ACTION","50, 56, MODAL","0, 49, CONTENT"}
5892	The conclusions should be more specific and associated with the conducted  study – they should present the conclusions directly from the conducted analysis. Currently Authors present the information, that are not related to the aim of the study at all or are just weakly related (lines 158-160), or are not based on the presented study (lines 161-163).	{"16, 22, MODAL","337, 350, LOCATION","280, 293, LOCATION","107, 155, CONTENT","95, 103, ACTION","4, 15, LOCATION","75, 80, LOCATION","209, 220, ACTION","187, 198, CONTENT","224, 244, CONTENT","264, 278, ACTION","303, 312, ACTION","330, 335, LOCATION","88, 95, MODAL","44, 55, ACTION","31, 40, ACTION","16, 23, MODAL","25, 73, ACTION","280, 293, LOCATION"}
5893	The manuscript by Arias et al. details the design of a membrane cascade for gas separation. The work has some novelty, it has a good amount of data, and the topic is of interest to a broad audience including chemical engineers, process engineers and professionals working in the membrane field. The work fits well the scope of the journal. However, there are several issues that must be addressed  prior to further consideration by Processes. The manuscript needs to be reconsidered after carefully addressing all the comments listed below:	{"359, 373, CONTENT","379, 383, MODAL","387, 396, ACTION","447, 457, LOCATION","4, 14, LOCATION","386, 396, ACTION","379, 383, MODAL","340, 347, TRIGGER","4, 14, LOCATION","340, 347, TRIGGER"}
5894	1) The figure captions are too short, the authors should include more information about each figure to facilitate understanding  the figures on their own. Write 1-3 lines to explain each figure.	{"155, 161, ACTION","56, 127, ACTION","161, 193, CONTENT","65, 153, CONTENT","57, 65, ACTION","7, 22, LOCATION","50, 57, MODAL","133, 140, LOCATION","23, 36, ACTION"}
5895	2) There are some random Chinese characters in equations, e.g. equations 21 and 48. These should be deleted and the manuscript should be thoroughly proofread prior to the submission of the revised  version.	{"116, 127, LOCATION","63, 82, LOCATION","47, 56, LOCATION","17, 43, CONTENT","127, 134, MODAL","148, 158, ACTION","63, 75, LOCATION","99, 196, ACTION","90, 96, MODAL","90, 97, MODAL","100, 108, ACTION"}
5896	3) Lines 221-222 should be moved  from the Results and discussion section to the previous section.	{"81, 97, LOCATION","3, 16, LOCATION","26, 32, ACTION","17, 23, MODAL","34, 38, TRIGGER","74, 76, TRIGGER","27, 34, ACTION","17, 24, MODAL","43, 73, LOCATION","3, 16, LOCATION"}
5897	4) Percentages are not units but formatting of numbers and therefore there should be no space before the percentage sign.	{"3, 14, CONTENT","29, 32, TRIGGER","85, 93, ACTION","75, 82, MODAL","94, 120, LOCATION","29, 32, TRIGGER","75, 81, MODAL","59, 68, TRIGGER"}
5898	5) Reference 2 in line 35 is not appropriate for the statement made. Keep only reference 3.	{"26, 44, ACTION","18, 25, LOCATION","3, 14, LOCATION","69, 78, ACTION","3, 14, LOCATION","79, 90, LOCATION"}
5899	6) In line 44 the examples should include ACS Appl. Mater. Interfaces, 2018, 10, 16140-16147 and Energy Environ. Sci., 2017, 10, 2342-2351.	{"14, 26, CONTENT","27, 41, ACTION","6, 13, LOCATION","6, 13, LOCATION","27, 34, MODAL","34, 42, ACTION","42, 138, CONTENT"}
5900	7) The novelty and potential impact of the work should be clearly stated  in the manuscript. The general applicability of the methods and their implementation in different process systems should also be discussed.	{"48, 55, MODAL","81, 91, LOCATION","57, 72, ACTION","188, 195, MODAL","3, 47, CONTENT","81, 91, LOCATION","48, 54, MODAL","203, 212, ACTION","93, 187, CONTENT","66, 74, ACTION"}
5901	8) Optimisation of hybrid membrane processes are also on the rise and should be mentioned  in the introduction (Ind. Eng. Chem. Res., 2015, 54, 1006-1014; Green Chem., 2017, 19, 3116-3125).	{"98, 110, LOCATION","70, 77, MODAL","80, 91, ACTION","3, 65, CONTENT","98, 111, LOCATION","112, 187, CONTENT","79, 89, ACTION","70, 76, MODAL"}
5902	9) The accuracy of the applied methods as well as the obtained numerical results should be thought through and considered  in the presentation of data. For instance, when 75.95% is reported, is it appropriate to report percentages down to two decimal places? The accuracy should not be more than a percent.	{"272, 278, MODAL","191, 257, CONTENT","171, 177, LOCATION","91, 106, ACTION","111, 123, ACTION","130, 150, LOCATION","90, 121, ACTION","81, 87, MODAL","166, 170, TRIGGER","3, 80, CONTENT","81, 88, MODAL","166, 170, TRIGGER","279, 295, ACTION","296, 305, CONTENT"}
5903	10) All units should be formatted  according to the IUPAC recommendation, i.e. x y^-1 instead of x/y. Correct the units throughout the manuscript including figures and tables.	{"110, 119, CONTENT","168, 174, LOCATION","156, 164, LOCATION","135, 146, LOCATION","102, 110, ACTION","4, 13, CONTENT","14, 20, MODAL","79, 100, CONTENT","35, 72, CONTENT","24, 35, ACTION","14, 21, MODAL","23, 33, ACTION","135, 145, LOCATION"}
5904	11) A sensitivity analysis should be provided  for the key parameters of the system. This would be a valuable addition that the readers of the article are interested  in.	{"27, 33, MODAL","51, 83, CONTENT","27, 34, MODAL","36, 45, ACTION","6, 26, CONTENT","37, 47, ACTION"}
5905	12) The authors should mention the use of Design of Experiments (DoE) software (e.g. Modde®) for membrane process optimization to encourage the use of these software, which does not require extensive knowledge of the field and can be easily adopted , and give some recent membrane examples from the literature using these software: ACS Catal., 2018, 8, 7430-7438; J. Membr. Sci., 2015, 493, 568-579.	{"227, 230, MODAL","31, 126, CONTENT","16, 30, ACTION","16, 23, MODAL","167, 172, TRIGGER","260, 398, CONTENT","255, 259, ACTION","23, 31, ACTION"}
5906	13) In general it is difficult to follow the manuscript because the components of the system such as membranes, pumps etc are not numbered and abbreviated appropriately. Introduce a system that is consistent throughout the text and the figures to help guiding the readers.	{"223, 228, LOCATION","170, 180, ACTION","45, 56, LOCATION","180, 207, CONTENT","236, 244, LOCATION","45, 55, LOCATION"}
5907	14) There are some inconsistencies and errors in the reference list, which should be proofread and corrected  as necessary.	{"84, 108, ACTION","53, 67, LOCATION","14, 48, CONTENT","99, 110, ACTION","85, 95, ACTION","75, 82, MODAL","75, 81, MODAL","69, 74, TRIGGER"}
5908	The manuscript entitled“Association of serum 25-hydroxyvitamin D concentration with pulmonary function in young adults” presents very interesting issue and it should be published , but a number of important corrections are previously needed.	{"181, 184, TRIGGER","23, 119, LOCATION","181, 184, TRIGGER","4, 14, LOCATION","168, 178, ACTION","159, 165, MODAL","4, 14, LOCATION"}
5909	Authors should avoid personal description (e.g.“we aimed”) and instead use less personal phrases (e.g.“it was aimed”).	{"21, 41, CONTENT","8, 15, MODAL","47, 57, LOCATION","8, 20, ACTION","47, 57, LOCATION","71, 75, ACTION","75, 118, CONTENT","15, 21, ACTION"}
5910	All the abbreviations should be explained while used  for the first time (e.g. EPITeen)	{"22, 29, MODAL","0, 21, CONTENT","32, 42, ACTION","31, 52, ACTION","74, 86, CONTENT","22, 28, MODAL"}
5911	The minor English language polishing is needed (e.g. line 75 – it should be“blood samples were” instead of“blood sample was”)	{"66, 72, MODAL","27, 46, ACTION","106, 124, LOCATION","75, 95, CONTENT","66, 73, MODAL","0, 26, CONTENT","53, 60, LOCATION","53, 60, LOCATION"}
5912	Due to the fact, that the study is rather short, there is no need to exclude some tables from the study and present them as a supplementary material – Authors should rather include them into main body of the study, to be easier to follow (Table S1 – into Materials and Methods section, Tables S2-S4 – into Results section).	{"286, 298, LOCATION","159, 165, MODAL","82, 88, LOCATION","191, 213, LOCATION","77, 125, CONTENT","126, 148, LOCATION","173, 181, ACTION","159, 166, MODAL","58, 65, MODAL","69, 77, ACTION","306, 321, LOCATION","255, 284, LOCATION","239, 247, LOCATION"}
5913	Authors should mention the important results of association between frequency of smoking  and 25(OH)D concentration (as indicated in Table 1), as it may have been associated with the observed results.	{"133, 140, LOCATION","14, 88, ACTION","8, 15, MODAL","133, 140, LOCATION","149, 152, MODAL","15, 23, ACTION","23, 115, CONTENT"}
5914	Authors should more precisely indicate their conclusions –“results did not attain statistical significance” – which observations were not significant?	{"30, 39, ACTION","58, 107, LOCATION","110, 115, TRIGGER","116, 149, CONTENT","58, 107, LOCATION","8, 14, MODAL","110, 115, TRIGGER","39, 56, CONTENT","8, 15, MODAL"}
5915	Lines 39-45 – the number of basic or even trivial information should be reduced  (this paragraph may be even removed ), as readers of Nutrients journal are in general familiar with the role of vitamin D	{"72, 81, ACTION","14, 61, CONTENT","109, 117, ACTION","0, 11, LOCATION","62, 69, MODAL","0, 11, LOCATION","71, 79, ACTION","62, 68, MODAL","82, 96, LOCATION","97, 100, MODAL"}
5916	Line 70 – it seems that the 3rd evaluation was conducted in 2011-2013 (not separately in 2011 and 2013), so it should not be indicated “participants were on average 17 and 21 years of age, respectively”, but that they“were on average 17-21 years of age”	{"217, 253, CONTENT","135, 202, LOCATION","111, 121, MODAL","125, 134, ACTION","204, 207, TRIGGER","204, 207, TRIGGER","111, 117, MODAL","124, 134, ACTION","0, 7, LOCATION","0, 8, LOCATION"}
5917	Line 74-75 – it should be specified if the blood samples were collected  3 times or just once	{"26, 36, ACTION","39, 93, CONTENT","16, 22, MODAL","25, 71, ACTION","0, 10, LOCATION","0, 10, LOCATION","16, 23, MODAL"}
5918	In the case of children, the written informed consent should be signed  by their parents/ legal guardians, so it should be specified if they were signed  by them.	{"54, 60, MODAL","63, 70, ACTION","54, 61, MODAL","64, 72, ACTION","0, 53, CONTENT","72, 105, CONTENT","113, 120, MODAL","123, 133, ACTION","136, 161, CONTENT"}
5919	Section 2.1. – Authors should specify their inclusion and exclusion criteria – it seems that pregnant ones were excluded, but who else (e.g. Any diseases that disturb vitamin D metabolism? Any diseases that limit the sunlight exposure? Any diseases that change the general diet? etc.)	{"0, 11, LOCATION","145, 187, CONTENT","236, 240, TRIGGER","122, 125, TRIGGER","141, 144, TRIGGER","126, 134, CONTENT","240, 277, CONTENT","23, 37, ACTION","0, 12, LOCATION","23, 30, MODAL","189, 193, TRIGGER","30, 38, ACTION","38, 76, CONTENT","193, 234, CONTENT","122, 125, TRIGGER"}
5920	Line 82 – it should be specified how were participants identified  (using the national databases or the databases of hospitals?) and how researchers contacted them (how did they obtain their contact details)	{"165, 206, CONTENT","23, 33, ACTION","22, 65, ACTION","13, 19, MODAL","13, 20, MODAL","33, 36, TRIGGER","0, 7, LOCATION","33, 65, CONTENT","0, 7, LOCATION","68, 127, CONTENT","129, 163, CONTENT"}
5921	Lines 85-86 - it should be specified what was the number of re-evaluated individuals from the initial cohort and how many were included only for the 2nd and 3rd evaluation	{"0, 11, LOCATION","17, 24, MODAL","27, 37, ACTION","37, 171, CONTENT","0, 11, LOCATION","26, 36, ACTION","17, 23, MODAL","37, 41, TRIGGER"}
5922	Line 88 – how was the sub-sample chosen?	{"0, 8, LOCATION","10, 13, TRIGGER","14, 39, CONTENT","0, 7, LOCATION","10, 14, TRIGGER"}
5923	Lines 114-115 – were the information about allergies obtained only on the basis of the personal declaration or were any medical records also used? It should be indicated	{"159, 169, ACTION","16, 20, TRIGGER","21, 145, CONTENT","0, 13, LOCATION","150, 157, MODAL","160, 169, ACTION","0, 13, LOCATION","150, 156, MODAL"}
5924	Line 125-126 – are Authors sure, that they measured height“in centimeters to the nearest tenth” (not in millimeters to the nearest tenth) and weight“in kilograms to the nearest tenth”? It means, that e.g. 174 cm and 56 kg were interpreted as 170 cm and 60 kg  - it may result in a serious error. If so, it must be extensively discussed .	{"281, 294, ACTION","296, 301, TRIGGER","102, 136, CONTENT","313, 335, ACTION","97, 100, TRIGGER","265, 268, MODAL","0, 12, LOCATION","58, 95, LOCATION","19, 58, CONTENT","15, 18, TRIGGER","0, 12, LOCATION","306, 311, MODAL","326, 336, ACTION","142, 148, CONTENT","148, 183, LOCATION","205, 211, LOCATION","216, 221, LOCATION","222, 258, CONTENT"}
5925	Table S2 – tables should be self-explanatory – categories of vitamin D status should be defined  under the table	{"88, 97, ACTION","97, 112, LOCATION","78, 85, MODAL","47, 77, CONTENT","28, 44, ACTION","18, 25, MODAL","0, 9, LOCATION","11, 17, LOCATION","87, 95, ACTION","18, 24, MODAL","11, 17, LOCATION"}
5926	It seems, that Authors did not verify the normality of distribution for the assessed variables. Authors must verify the normality of distribution and specify the test applied for verification. Afterwards, for non-parametric distributions, rather median with min and max values should be presented , not mean and SD, while the tests applied for comparison also must be corrected  accordingly.	{"287, 297, ACTION","368, 379, ACTION","277, 284, MODAL","120, 191, CONTENT","109, 116, ACTION","104, 109, MODAL","322, 354, CONTENT","277, 283, MODAL","209, 237, CONTENT","104, 115, ACTION","193, 203, TRIGGER","360, 365, MODAL"}
5927	Authors should verify the normality of distribution and for non-parametric distributions, rather median with min and max values should be presented , not mean and SD, while the tests applied for comparison also must be corrected  accordingly.	{"26, 88, CONTENT","173, 205, CONTENT","97, 127, CONTENT","90, 96, TRIGGER","150, 153, TRIGGER","154, 165, CONTENT","167, 172, TRIGGER","8, 14, MODAL","8, 21, ACTION","211, 216, MODAL","138, 148, ACTION","128, 135, MODAL","15, 22, ACTION","8, 15, MODAL","219, 230, ACTION"}
5928	While classifying results for the season, Authors applied the broad range for sunny season (March – October) – it must be justified for Portugal or recalculated  for the more reasonable range while the sunlight exposure is sufficient to obtain the vitamin D skin synthesis.	{"122, 131, ACTION","121, 160, ACTION","114, 118, MODAL","114, 119, MODAL","198, 272, CONTENT","192, 197, TRIGGER","162, 191, CONTENT","132, 144, CONTENT","50, 108, CONTENT","0, 5, TRIGGER","148, 160, ACTION","145, 147, TRIGGER"}
5929	Table 3 – Authors should consider changing  table in order to have the pulmonary function parameters in the first column (to add the column for this parameter), instead of presenting them in rows – to obtain a better readability	{"62, 100, CONTENT","108, 120, LOCATION","161, 171, TRIGGER","18, 25, MODAL","129, 158, CONTENT","44, 49, LOCATION","125, 129, ACTION","0, 7, LOCATION","24, 42, ACTION","172, 187, CONTENT","191, 195, LOCATION","201, 207, ACTION","210, 228, CONTENT","0, 7, LOCATION","25, 42, ACTION","50, 61, TRIGGER"}
